latitude,longitude,elevation,date,month,season,soil_moisture,soil_temperature,soil_ph,bulk_density,sand_percentage,silt_percentage,clay_percentage,nitrogen_content,phosphorus_content,potassium_content,organic_matter,electrical_conductivity,air_temperature,relative_humidity,rainfall,solar_radiation,days_since_fertilization,fertilizer_type,irrigation_frequency,crop_rotation,soil_health_index,crop_yield_potential,fertilizer_n_recommendation,fertilizer_p_recommendation,fertilizer_k_recommendation,irrigation_requirement,soil_degradation_risk,cluster_labels
42.2,-113.6,159.2,2023-01-13,1,Winter,26.1,9.0,4.94,1.7,40.6,42.8,16.6,17.9,9.6,92.2,6.42,0.3,10.5,77.7,10.8,10.1,14,Nitrogen,0,Monoculture,80.1,3.9,182.1,90.4,57.8,19.1,Medium,0
40.0,-117.1,1016.0,2023-10-26,10,Fall,14.2,14.6,8.73,1.4,82.3,14.2,3.4,22.8,24.0,63.3,7.88,0.4,10.9,70.4,14.2,13.7,9,NPK,1,Fallow,70.1,3.6,177.2,76.0,86.7,35.8,Low,3
33.8,-104.7,131.9,2024-02-28,2,Winter,20.3,13.5,9.0,1.3,58.5,36.0,5.5,10.1,34.3,84.5,0.81,0.3,15.8,69.1,14.5,13.3,360,Organic,0,Diversified,44.0,2.1,189.9,65.7,65.5,23.7,Medium,0
37.2,-112.1,139.1,2024-02-02,2,Winter,44.8,14.5,6.37,1.1,62.1,15.0,22.9,9.6,12.8,77.6,1.21,0.7,22.8,55.8,16.7,12.4,241,Organic,0,Diversified,55.3,3.1,190.4,87.2,72.4,4.2,Medium,0
28.2,-111.3,528.7,2023-03-28,3,Spring,22.7,21.3,5.82,0.9,63.1,29.8,7.2,14.4,7.8,40.1,2.94,0.9,21.2,55.9,2.8,17.6,350,Phosphorus,1,Diversified,59.7,2.9,185.6,92.2,109.9,27.3,Low,2
38.5,-82.0,444.3,2024-07-26,7,Summer,30.0,26.5,5.03,1.0,75.4,24.5,0.1,13.2,12.4,58.4,1.94,0.3,28.6,44.6,35.1,26.7,224,Nitrogen,5,Wheat-Legume,61.1,4.2,186.8,87.6,91.6,30.0,Medium,2
28.6,-119.2,197.3,2023-09-06,9,Fall,19.2,21.3,7.04,1.4,52.0,34.0,14.0,27.7,14.7,63.1,3.79,0.3,20.4,67.2,16.9,17.7,197,NPK,2,Wheat-Legume,70.2,4.5,172.3,85.3,86.9,30.8,Low,3
38.9,-92.1,469.8,2024-08-08,8,Summer,26.3,29.1,9.0,0.9,65.6,29.5,4.9,15.5,10.6,72.1,2.02,1.3,34.3,34.8,107.2,25.3,90,NPK,3,Monoculture,55.8,4.5,184.5,89.4,77.9,35.5,Low,1
29.6,-101.0,293.0,2024-06-17,6,Summer,22.0,32.4,5.05,1.4,49.4,48.3,2.3,12.1,18.8,72.1,0.5,0.4,33.7,27.2,18.5,29.3,362,NPK,2,Diversified,44.0,2.4,187.9,81.2,77.9,42.0,Medium,1
27.4,-94.7,179.9,2023-06-23,6,Summer,7.7,33.5,4.74,1.1,28.7,68.0,3.3,58.1,20.2,45.5,2.3,0.3,35.4,38.0,9.3,28.2,315,Organic,7,Corn-Soy,51.8,2.9,141.9,79.8,104.5,63.5,Low,1
28.3,-91.9,423.9,2024-12-02,12,Winter,30.2,14.0,6.42,1.3,40.2,33.6,26.2,26.9,2.9,69.9,0.66,1.8,15.4,68.5,14.3,13.0,58,NPK,2,Corn-Soy,53.6,2.6,173.1,97.1,80.1,15.8,Medium,3
25.0,-104.3,272.1,2024-01-25,1,Winter,34.8,19.0,5.06,1.2,53.9,36.5,9.6,24.8,19.4,62.8,1.78,0.1,20.2,55.1,5.0,15.0,35,NPK,0,Diversified,50.8,2.7,175.2,80.6,87.2,12.1,Medium,0
39.4,-105.2,42.0,2023-06-23,6,Summer,14.4,24.8,6.77,1.1,70.5,16.0,13.5,12.4,25.6,38.3,2.75,0.5,23.2,82.2,71.1,26.1,289,NPK,3,Monoculture,60.6,4.6,187.6,74.4,111.7,53.5,Low,2
39.6,-83.3,424.2,2023-05-23,5,Spring,48.6,19.5,7.35,1.0,88.1,11.3,0.7,11.7,29.4,42.8,0.62,0.1,22.0,67.1,17.6,17.8,280,NPK,2,Monoculture,53.0,2.9,188.3,70.6,107.2,1.4,Medium,2
35.3,-76.4,243.2,2023-10-03,10,Fall,28.5,19.0,7.47,1.0,72.2,12.8,15.0,17.1,12.7,69.8,2.21,0.3,20.2,59.9,16.8,16.6,117,NPK,0,Monoculture,65.5,4.3,182.9,87.3,80.2,21.5,Low,2
28.2,-110.4,699.9,2023-11-05,11,Fall,28.6,21.6,8.06,1.1,41.3,50.3,8.3,38.7,58.4,52.8,3.54,0.2,19.1,56.5,9.1,18.8,351,Nitrogen,5,Fallow,67.9,4.0,161.3,41.6,97.2,21.4,Low,3
26.7,-115.1,484.6,2023-10-02,10,Fall,29.4,22.8,9.0,1.7,56.5,39.9,3.6,11.3,9.0,52.7,1.5,0.3,19.3,50.6,15.2,20.4,230,NPK,1,Diversified,52.9,3.6,188.7,91.0,97.3,20.6,Medium,2
25.4,-75.1,310.0,2024-05-19,5,Spring,11.3,29.4,8.7,1.6,47.6,20.2,32.2,7.7,3.9,41.5,0.5,1.2,30.9,34.3,68.4,23.5,23,NPK,2,Diversified,45.3,3.0,192.3,96.1,108.5,38.7,Medium,1
28.3,-102.5,201.7,2023-05-30,5,Spring,35.6,24.6,8.93,1.3,64.4,25.4,10.2,8.8,4.3,83.2,0.5,0.4,25.7,51.0,165.1,21.1,89,NPK,3,Fallow,45.4,5.1,191.2,95.7,66.8,14.4,Medium,1
42.8,-92.4,266.6,2023-03-06,3,Spring,48.2,16.0,5.2,1.2,70.2,18.2,11.5,7.9,12.7,92.9,3.97,0.4,14.1,79.7,24.7,15.1,356,Organic,1,Wheat-Legume,60.6,3.5,192.1,87.3,57.1,1.8,Low,0
29.8,-102.0,126.2,2023-06-21,6,Summer,28.1,28.8,6.94,1.2,66.5,20.1,13.4,14.0,19.9,42.8,4.69,0.2,33.3,51.2,28.4,26.9,215,Phosphorus,2,Wheat-Legume,78.2,4.5,186.0,80.1,107.2,32.9,Low,2
32.1,-113.7,309.9,2024-03-21,3,Spring,27.9,21.2,9.0,1.3,78.4,16.6,5.0,36.7,7.7,75.7,8.0,2.1,21.6,63.1,5.7,14.9,148,NPK,1,Fallow,72.6,3.9,163.3,92.3,74.3,22.1,Medium,2
27.1,-90.5,734.9,2023-10-10,10,Fall,13.1,25.2,5.95,1.2,37.1,44.2,18.7,7.6,50.3,70.5,1.08,1.8,28.8,56.1,46.4,27.1,271,,2,Corn-Soy,45.2,2.9,192.4,49.7,79.5,36.9,Medium,1
29.4,-93.7,894.9,2024-03-07,3,Spring,20.3,26.1,8.57,1.2,53.7,23.2,23.1,19.2,5.3,44.3,1.17,1.0,25.6,56.7,62.2,18.7,255,,1,Diversified,43.4,3.1,180.8,94.7,105.7,29.7,Medium,2
35.4,-109.9,598.0,2023-11-03,11,Fall,11.3,19.9,9.0,1.4,80.9,11.5,7.6,14.3,2.0,44.0,3.85,0.6,20.8,67.1,13.9,15.9,4,NPK,2,Corn-Soy,56.9,3.6,185.7,98.0,106.0,38.7,Low,2
37.2,-97.4,297.2,2024-05-10,5,Spring,26.8,22.7,5.5,1.1,78.7,20.2,1.2,18.3,50.3,72.2,6.38,0.3,22.9,57.6,31.5,21.3,18,Organic,1,Corn-Soy,85.1,6.0,181.7,49.7,77.8,23.2,Low,2
29.9,-80.2,71.8,2023-03-20,3,Spring,21.5,24.1,5.04,0.8,73.6,19.2,7.3,14.7,4.9,27.4,1.49,0.1,25.0,47.6,77.9,18.2,298,,2,Monoculture,45.9,4.0,185.3,95.1,122.6,28.5,Medium,2
26.2,-90.5,254.6,2024-01-05,1,Winter,28.8,21.3,7.53,1.2,77.3,17.4,5.3,6.7,6.3,23.3,2.28,1.2,24.0,55.9,4.9,15.3,171,Nitrogen,1,Fallow,59.0,4.1,193.3,93.7,126.7,17.0,Low,2
32.8,-115.2,506.3,2023-09-15,9,Fall,23.6,17.7,6.66,1.6,38.2,58.9,2.9,15.6,18.7,90.3,1.55,0.4,18.9,58.1,21.2,18.3,303,,2,Fallow,57.0,4.2,184.4,81.3,59.7,26.4,Medium,3
29.7,-92.6,468.4,2023-09-10,9,Fall,8.2,24.7,9.0,1.0,75.7,17.3,7.0,32.1,10.2,55.7,3.4,0.4,28.6,52.8,37.9,18.8,162,Phosphorus,4,Diversified,54.5,3.7,167.9,89.8,94.3,41.8,Low,2
29.4,-84.9,236.6,2024-10-02,10,Fall,15.9,21.1,5.33,1.1,24.6,55.3,20.1,22.0,10.8,64.9,0.92,0.1,19.6,52.6,26.2,21.2,56,Nitrogen,3,Wheat-Legume,51.9,5.1,178.0,89.2,85.1,34.1,Medium,1
44.2,-80.4,222.3,2024-05-22,5,Spring,25.4,21.0,9.0,1.2,34.9,54.6,10.5,17.4,9.6,146.1,0.86,0.8,20.8,61.4,4.2,16.4,329,Nitrogen,1,Wheat-Legume,44.2,2.9,182.6,90.4,3.9,24.6,Medium,0
37.3,-88.5,355.1,2024-08-31,8,Summer,17.1,24.7,6.58,1.0,42.3,48.4,9.3,28.8,6.6,59.8,6.19,0.4,27.8,66.9,39.5,23.3,111,NPK,4,Diversified,70.8,4.7,171.2,93.4,90.2,49.3,Low,1
36.1,-112.4,278.9,2024-09-23,9,Fall,22.1,16.6,5.76,1.6,68.2,21.1,10.7,18.0,21.2,65.0,6.59,0.1,21.3,80.9,6.0,17.0,130,NPK,2,Wheat-Legume,80.1,4.6,182.0,78.8,85.0,27.9,Medium,3
33.3,-84.5,253.5,2023-07-20,7,Summer,23.0,25.6,6.96,1.3,53.1,37.8,9.1,13.9,8.6,50.2,5.55,0.1,27.9,60.3,37.4,27.9,208,Organic,3,Monoculture,75.6,5.8,186.1,91.4,99.8,40.5,Low,1
33.6,-86.1,244.3,2024-04-13,4,Spring,26.6,24.8,6.21,0.9,22.6,26.2,51.2,13.3,23.9,45.8,5.91,0.5,29.0,61.3,46.8,19.9,328,NPK,1,Corn-Soy,76.8,5.1,186.7,76.1,104.2,23.4,Low,1
35.8,-118.8,654.0,2023-04-20,4,Spring,24.6,22.1,6.83,1.3,59.0,29.7,11.3,17.7,12.6,34.2,1.93,1.0,21.4,51.7,78.7,17.2,125,NPK,1,Monoculture,60.3,5.3,182.3,87.4,115.8,25.4,Medium,2
38.9,-99.4,111.8,2023-05-19,5,Spring,29.8,24.1,9.0,1.3,37.6,53.9,8.5,40.7,6.0,69.1,4.25,0.4,24.6,49.8,53.5,14.0,52,Nitrogen,1,Monoculture,66.5,5.3,159.3,94.0,80.9,20.2,Low,0
39.0,-103.4,212.3,2023-11-08,11,Fall,33.5,15.0,9.0,1.3,67.7,25.0,7.3,11.8,8.2,57.3,0.5,1.0,18.7,68.6,24.9,20.6,43,NPK,2,Corn-Soy,48.5,2.9,188.2,91.8,92.7,16.5,Medium,3
28.4,-86.5,221.8,2023-01-07,1,Winter,18.4,19.3,6.69,1.3,39.2,56.9,3.8,12.0,12.3,37.4,2.29,0.1,20.2,82.0,15.6,15.4,10,Nitrogen,1,Corn-Soy,60.3,3.5,188.0,87.7,112.6,25.3,Low,0
35.0,-109.2,303.1,2024-02-10,2,Winter,39.1,12.2,7.7,1.3,59.4,14.9,25.7,31.7,7.4,80.6,2.31,0.4,12.9,88.3,1.8,17.2,60,Organic,2,Wheat-Legume,59.3,3.1,168.3,92.6,69.4,8.8,Low,0
33.2,-90.5,272.5,2023-12-07,12,Winter,16.9,12.6,9.0,1.4,33.6,62.9,3.5,22.0,16.5,44.6,1.24,0.3,13.4,62.5,20.4,12.7,337,NPK,1,Monoculture,45.5,2.1,178.0,83.5,105.4,26.5,Medium,3
42.4,-74.3,259.1,2024-09-27,9,Fall,24.9,13.7,7.66,1.4,64.9,18.1,17.0,42.1,15.1,57.1,1.27,0.2,12.1,76.4,1.5,17.6,51,Organic,2,Fallow,62.7,2.6,157.9,84.9,92.9,25.1,Medium,3
37.6,-80.1,118.2,2024-01-25,1,Winter,38.4,8.2,5.84,1.0,27.7,19.9,52.4,41.8,4.5,68.7,2.52,0.1,7.0,90.9,28.5,11.8,181,Nitrogen,0,Corn-Soy,63.1,2.6,158.2,95.5,81.3,9.3,Low,0
35.7,-73.9,272.2,2023-12-04,12,Winter,19.4,12.8,7.34,1.3,47.5,49.1,3.4,30.5,17.9,60.3,2.4,0.1,12.7,87.6,3.0,8.9,258,Organic,2,Corn-Soy,66.1,2.9,169.5,82.1,89.7,24.5,Low,3
27.3,-71.1,416.5,2024-03-26,3,Spring,32.8,26.3,6.65,1.3,24.6,31.7,43.8,29.9,19.8,51.0,4.54,1.1,32.6,41.3,96.5,21.2,297,,2,Fallow,73.2,7.0,170.1,80.2,99.0,17.2,Low,1
37.1,-119.5,310.7,2023-12-09,12,Winter,21.6,6.2,4.79,1.2,73.2,24.9,2.0,20.9,9.2,32.2,2.04,0.2,7.0,80.9,102.2,7.7,358,,0,Fallow,54.0,4.0,179.1,90.8,117.8,22.7,Low,3
27.3,-88.9,109.9,2024-03-16,3,Spring,39.4,20.8,4.56,1.6,37.0,61.5,1.5,8.1,5.8,60.4,1.84,1.0,21.7,62.7,57.0,17.9,162,NPK,1,Fallow,49.1,3.3,191.9,94.2,89.6,10.6,Medium,0
31.7,-99.4,289.2,2024-10-28,10,Fall,9.2,19.0,7.34,1.3,75.0,17.8,7.3,13.0,15.2,81.6,0.5,0.8,23.0,46.7,17.1,19.9,144,NPK,2,Fallow,45.0,2.7,187.0,84.8,68.4,40.8,Medium,2
27.9,-77.0,275.9,2024-08-31,8,Summer,14.9,33.9,5.62,1.4,48.0,28.4,23.6,13.7,8.4,34.8,0.5,0.2,35.9,37.8,22.1,28.1,353,Organic,2,Wheat-Legume,46.5,3.0,186.3,91.6,115.2,52.7,Medium,1
38.8,-107.4,205.9,2023-05-20,5,Spring,31.1,20.5,9.0,1.2,41.2,37.8,21.0,34.2,3.4,32.2,1.23,0.3,21.1,67.4,22.5,8.3,199,Organic,2,Wheat-Legume,49.4,3.7,165.8,96.6,117.8,18.9,Medium,0
29.1,-70.9,313.1,2023-11-04,11,Fall,27.7,18.3,5.79,1.2,58.4,32.2,9.4,48.4,10.3,99.1,4.96,0.3,20.1,58.9,64.1,20.4,365,NPK,3,Monoculture,78.1,5.9,151.6,89.7,50.9,22.3,Low,2
32.8,-89.3,163.3,2023-11-25,11,Fall,22.7,15.5,6.0,1.4,81.6,16.8,1.7,20.2,17.8,37.0,3.13,1.1,14.8,88.1,1.6,15.2,213,Nitrogen,3,Monoculture,62.2,2.8,179.8,82.2,113.0,27.3,Low,3
42.9,-80.3,429.1,2024-09-09,9,Fall,26.0,16.4,8.42,1.0,38.8,44.6,16.6,22.6,7.0,43.9,4.44,0.5,14.8,75.5,68.3,17.7,101,,3,Wheat-Legume,65.0,3.5,177.4,93.0,106.1,24.0,Low,3
29.1,-115.7,859.5,2024-12-12,12,Winter,25.6,10.0,6.31,1.4,54.9,38.8,6.3,14.8,4.1,48.6,1.2,0.3,14.9,56.3,62.1,13.6,66,Organic,2,Wheat-Legume,62.7,4.0,185.2,95.9,101.4,19.5,Medium,3
35.2,-110.8,454.7,2023-07-25,7,Summer,13.3,29.4,5.57,1.1,53.0,23.3,23.7,17.6,9.5,76.2,7.61,0.4,32.4,38.4,7.0,28.4,102,NPK,6,Wheat-Legume,67.7,3.9,182.4,90.5,73.8,55.1,Low,1
33.4,-82.1,142.3,2024-05-05,5,Spring,41.7,23.9,7.91,1.5,50.3,44.6,5.1,16.2,13.0,31.0,1.88,0.9,20.1,43.0,10.4,13.7,199,,0,Corn-Soy,46.1,2.7,183.8,87.0,119.0,8.3,Medium,0
25.4,-118.9,413.2,2023-11-18,11,Fall,26.0,26.1,9.0,1.2,45.7,22.9,31.5,48.0,19.3,48.9,4.46,0.2,30.5,45.0,8.2,15.4,357,NPK,3,Wheat-Legume,66.9,3.6,152.0,80.7,101.1,24.0,Low,2
40.9,-79.2,485.6,2023-07-01,7,Summer,18.1,23.8,5.76,1.7,18.7,58.9,22.4,44.0,30.9,34.5,8.0,0.3,25.2,45.3,11.9,26.5,353,NPK,6,Fallow,75.4,4.0,156.0,69.1,115.5,47.9,Medium,1
26.4,-119.3,351.1,2024-02-12,2,Winter,16.8,19.1,8.77,1.5,58.6,7.6,33.8,10.3,6.5,124.9,1.38,0.1,20.3,62.5,39.0,17.2,79,NPK,1,Fallow,50.2,4.0,189.7,93.5,25.1,26.6,Medium,2
34.5,-87.1,376.9,2023-11-23,11,Fall,31.8,21.1,8.26,1.5,39.1,55.4,5.5,21.3,10.0,42.9,5.93,0.4,25.8,51.6,2.0,25.8,206,Organic,2,Wheat-Legume,74.3,3.6,178.7,90.0,107.1,18.2,Low,1
36.2,-101.7,253.9,2023-10-26,10,Fall,32.1,14.7,9.0,1.3,23.6,74.9,1.5,17.5,12.2,37.0,3.38,1.8,13.8,75.9,1.5,18.6,204,NPK,3,Diversified,59.4,2.9,182.5,87.8,113.0,17.9,Low,3
37.6,-89.4,95.0,2024-12-12,12,Winter,28.3,11.1,9.0,1.5,46.9,52.2,1.0,5.0,10.0,41.1,1.42,0.2,13.3,86.8,4.7,11.8,314,Organic,1,Wheat-Legume,53.3,2.8,195.0,90.0,108.9,17.4,Medium,3
38.8,-85.2,241.1,2024-10-10,10,Fall,16.7,16.0,6.82,1.5,67.3,19.7,13.0,38.7,3.7,50.7,6.15,1.4,22.3,71.9,11.3,17.8,225,,2,Corn-Soy,69.4,4.7,161.3,96.3,99.3,33.3,Low,3
30.1,-102.9,124.9,2024-05-17,5,Spring,27.9,22.3,7.85,0.9,48.1,26.0,25.9,69.2,10.5,58.1,4.81,0.8,23.5,73.7,24.0,21.8,257,Nitrogen,2,Monoculture,69.7,4.5,130.8,89.5,91.9,22.1,Low,2
25.2,-114.6,225.4,2024-08-12,8,Summer,20.3,33.4,4.93,1.1,47.6,47.1,5.3,33.1,37.8,72.6,2.31,0.8,34.2,40.2,23.8,29.0,322,NPK,5,Wheat-Legume,53.9,3.4,166.9,62.2,77.4,44.5,Low,1
39.5,-116.5,175.5,2023-09-06,9,Fall,28.2,13.4,9.0,1.1,23.6,56.5,20.0,16.7,7.0,39.7,1.6,0.7,20.4,59.0,69.2,11.0,270,NPK,1,Monoculture,54.6,4.1,183.3,93.0,110.3,21.8,Medium,3
35.7,-90.6,117.8,2023-11-30,11,Fall,12.9,18.4,5.2,1.1,36.7,54.5,8.8,38.2,9.5,40.3,2.58,0.7,18.8,56.7,10.3,16.6,166,Nitrogen,0,Wheat-Legume,56.4,3.2,161.8,90.5,109.7,37.1,Low,3
41.7,-94.0,637.0,2024-01-21,1,Winter,25.3,15.2,7.83,1.2,78.9,19.0,2.0,25.4,92.8,23.9,2.58,0.2,19.2,57.4,31.2,9.1,55,Organic,2,Corn-Soy,74.4,4.6,174.6,7.2,126.1,19.7,Low,0
41.4,-82.9,268.3,2023-10-15,10,Fall,20.5,14.4,7.81,1.4,85.5,12.4,2.1,54.3,20.3,35.5,3.35,0.9,12.5,77.9,44.0,14.4,205,Organic,1,Fallow,62.6,3.2,145.7,79.7,114.5,29.5,Low,3
41.9,-94.5,180.3,2024-02-07,2,Winter,32.1,8.3,8.25,1.5,26.2,56.6,17.2,24.0,7.4,42.7,6.21,1.8,12.7,60.5,31.7,11.5,324,,0,Wheat-Legume,67.0,4.2,176.0,92.6,107.3,14.3,Low,0
34.7,-98.9,61.6,2024-01-09,1,Winter,36.9,16.4,5.54,1.4,50.7,7.4,41.8,20.1,5.4,101.2,3.01,0.1,16.7,63.7,11.7,15.7,209,Organic,3,Corn-Soy,63.9,3.9,179.9,94.6,48.8,10.5,Low,0
31.7,-100.1,468.7,2023-04-27,4,Spring,32.5,26.2,6.81,1.5,40.1,39.3,20.6,19.6,7.9,56.3,2.42,0.1,30.9,33.4,23.7,18.8,71,NPK,1,Diversified,68.3,4.7,180.4,92.1,93.7,17.5,Low,1
40.8,-118.7,318.1,2024-07-31,7,Summer,36.0,23.8,8.53,1.1,25.1,71.7,3.2,17.5,3.6,47.5,1.38,0.1,24.2,56.5,104.1,22.1,64,Organic,3,Fallow,53.5,4.8,182.5,96.4,102.5,21.0,Medium,1
34.0,-103.2,939.4,2023-07-24,7,Summer,14.1,29.9,8.27,1.2,38.9,53.7,7.4,26.5,8.0,100.9,2.01,0.6,33.4,32.1,54.9,25.7,11,Nitrogen,5,Corn-Soy,55.6,3.9,173.5,92.0,49.1,53.9,Low,1
28.7,-71.2,152.7,2024-08-29,8,Summer,33.7,25.3,9.0,1.2,16.3,68.5,15.2,42.5,25.8,49.1,3.01,0.1,21.5,46.5,14.2,25.7,75,NPK,5,Corn-Soy,63.7,3.9,157.5,74.2,100.9,24.5,Low,1
42.1,-76.3,603.3,2024-07-12,7,Summer,14.4,22.4,9.0,1.2,59.2,35.0,5.7,11.7,20.5,39.0,3.62,0.4,24.1,55.1,162.3,23.7,91,NPK,4,Monoculture,56.4,7.1,188.3,79.5,111.0,53.4,Low,1
42.7,-103.5,241.0,2023-07-04,7,Summer,18.8,26.3,6.62,1.1,76.9,7.0,16.1,30.6,8.6,39.5,3.82,0.6,28.6,34.2,64.8,20.4,216,NPK,1,Corn-Soy,69.4,5.3,169.4,91.4,110.5,46.7,Low,2
34.3,-90.6,130.7,2024-11-29,11,Fall,25.1,17.3,6.56,1.4,72.5,25.1,2.5,92.7,17.8,35.0,5.59,0.5,16.4,70.5,8.5,16.9,294,NPK,2,Diversified,82.4,4.9,107.3,82.2,115.0,24.9,Low,3
26.5,-77.6,197.0,2024-07-17,7,Summer,31.4,31.8,5.72,1.2,30.9,66.2,2.9,12.3,18.2,39.6,8.0,0.5,33.9,36.5,82.6,30.0,102,NPK,7,Diversified,76.6,6.2,187.7,81.8,110.4,27.9,Low,1
32.8,-97.9,292.4,2023-01-28,1,Winter,26.9,10.3,8.32,1.5,64.2,18.7,17.1,32.0,17.3,55.7,7.15,1.6,20.4,63.0,21.8,12.7,262,Nitrogen,3,Fallow,67.2,4.7,168.0,82.7,94.3,18.5,Low,0
41.1,-119.1,180.5,2024-04-17,4,Spring,33.1,16.8,4.94,1.1,65.5,6.5,28.1,19.1,15.2,50.5,6.56,0.2,15.7,50.2,9.1,17.6,90,Phosphorus,1,Fallow,70.6,3.7,180.9,84.8,99.5,16.9,Low,2
43.0,-116.3,98.1,2024-12-26,12,Winter,27.5,0.5,5.02,1.5,49.4,44.6,6.0,9.8,6.8,83.0,2.24,0.5,3.9,95.0,15.2,10.6,54,Nitrogen,0,Corn-Soy,63.2,2.8,190.2,93.2,67.0,18.0,Low,3
29.1,-94.5,126.8,2023-08-03,8,Summer,5.0,30.2,8.04,1.3,81.2,13.7,5.1,8.5,17.7,62.4,4.16,0.5,30.5,35.2,39.2,25.8,236,Organic,7,Wheat-Legume,57.4,3.3,191.5,82.3,87.6,67.5,Low,1
26.3,-71.5,388.3,2024-03-24,3,Spring,29.7,27.3,9.0,1.3,18.2,59.9,21.9,28.7,8.6,81.0,1.27,0.2,32.9,61.1,67.6,20.4,241,Organic,0,Wheat-Legume,53.0,3.3,171.3,91.4,69.0,20.3,Medium,1
42.5,-85.3,113.2,2023-10-26,10,Fall,12.1,14.7,5.87,1.3,67.3,15.5,17.2,10.6,11.0,95.0,5.74,0.2,17.5,61.9,10.4,19.1,266,Organic,1,Monoculture,68.3,3.1,189.4,89.0,55.0,37.9,Low,3
32.8,-116.5,161.8,2024-12-10,12,Winter,40.2,10.6,8.58,1.3,40.5,57.2,2.3,30.8,19.9,74.2,4.77,0.7,11.1,88.8,50.4,13.2,361,Organic,4,Wheat-Legume,66.9,4.0,169.2,80.1,75.8,7.9,Low,3
35.8,-110.5,116.9,2023-03-12,3,Spring,40.2,18.7,9.0,1.3,41.0,33.1,25.9,21.1,29.8,38.8,1.94,0.2,21.1,70.4,55.8,18.8,6,NPK,0,Diversified,56.0,3.7,178.9,70.2,111.2,9.8,Medium,0
44.4,-81.4,323.9,2024-02-23,2,Winter,23.3,6.2,9.0,1.2,80.7,17.4,1.9,52.1,8.5,50.8,8.0,0.1,13.3,68.1,25.1,8.7,219,Organic,2,Diversified,70.7,3.9,147.9,91.5,99.2,21.4,Low,0
26.3,-77.9,1242.2,2024-11-20,11,Fall,14.1,19.7,7.69,1.4,74.6,21.0,4.3,12.7,14.8,85.9,8.0,2.1,20.2,69.0,39.2,17.9,227,NPK,3,Fallow,67.6,4.0,187.3,85.2,64.1,35.9,Medium,2
38.0,-89.1,377.1,2024-05-26,5,Spring,25.0,19.0,7.99,1.4,71.0,10.2,18.8,12.1,8.8,98.5,0.5,0.1,23.7,53.8,34.3,16.7,291,Organic,2,Fallow,47.3,3.4,187.9,91.2,51.5,25.0,Medium,2
26.5,-87.8,146.8,2023-05-23,5,Spring,34.3,26.5,8.43,1.2,59.4,23.8,16.8,36.0,3.0,59.4,5.27,0.2,25.3,52.2,43.4,21.3,70,Organic,1,Diversified,77.9,6.4,164.0,97.0,90.6,15.7,Low,2
32.5,-118.6,323.6,2024-10-10,10,Fall,26.3,17.5,7.19,1.6,56.6,22.6,20.8,17.4,29.6,123.2,2.52,0.9,20.7,68.8,9.3,18.7,290,,2,Diversified,61.3,3.3,182.6,70.4,26.8,23.7,Low,3
41.1,-78.6,154.3,2023-11-07,11,Fall,49.3,17.5,6.25,1.2,96.2,2.6,1.2,31.6,16.5,46.2,8.0,0.1,19.3,48.1,37.8,15.6,127,Organic,3,Diversified,75.9,4.5,168.4,83.5,103.8,0.7,Low,2
33.7,-80.6,302.3,2023-09-05,9,Fall,19.5,16.6,7.29,1.2,59.0,37.1,3.9,38.6,6.4,64.3,6.91,0.1,22.2,53.4,35.3,18.1,345,,3,Diversified,69.9,4.5,161.4,93.6,85.7,30.5,Low,2
44.9,-107.0,687.6,2023-09-16,9,Fall,22.7,11.8,6.16,1.3,52.2,25.7,22.1,43.5,15.6,31.4,6.05,0.1,13.7,76.6,29.3,17.0,334,Organic,3,Corn-Soy,79.9,4.9,156.5,84.4,118.6,27.3,Low,3
36.2,-84.6,257.8,2024-11-05,11,Fall,37.5,19.1,9.0,1.1,79.8,18.2,2.1,10.7,24.7,58.4,1.99,0.4,24.9,64.2,1.6,17.1,154,,2,Corn-Soy,48.6,3.8,189.3,75.3,91.6,12.5,Medium,2
31.4,-109.3,339.9,2023-06-07,6,Summer,24.3,31.2,7.2,1.4,40.8,50.1,9.0,17.2,7.2,73.7,8.0,0.1,30.8,48.1,8.8,25.2,137,NPK,3,Corn-Soy,76.5,4.6,182.8,92.8,76.3,38.6,Low,1
29.4,-118.0,266.0,2024-03-09,3,Spring,21.3,25.8,5.74,1.3,64.2,20.0,15.8,8.4,12.3,93.5,2.43,1.0,24.2,49.4,40.5,18.1,357,,4,Fallow,47.5,3.7,191.6,87.7,56.5,28.7,Low,2
32.0,-109.9,496.7,2024-01-22,1,Winter,32.7,11.6,6.61,1.4,35.0,46.9,18.1,38.3,14.1,20.0,1.09,0.2,10.7,81.2,47.5,14.9,162,Phosphorus,1,Wheat-Legume,57.7,4.3,161.7,85.9,130.0,13.8,Medium,0
32.5,-111.1,421.4,2023-03-17,3,Spring,35.6,24.4,5.81,1.3,49.6,32.1,18.3,18.7,5.3,30.7,4.98,0.3,27.8,47.4,51.3,19.3,205,NPK,3,Monoculture,72.4,4.9,181.3,94.7,119.3,14.4,Low,2
26.4,-103.1,203.9,2024-04-04,4,Spring,27.3,27.9,9.0,1.3,67.6,18.5,13.9,6.1,8.0,45.3,2.31,0.1,26.7,74.5,37.4,17.3,109,,1,Wheat-Legume,47.4,2.9,193.9,92.0,104.7,22.7,Low,2
