field_id,measurement_date,soil_type,crop_type,region,season,soil_moisture_percent,soil_temperature_celsius,ph_level,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_percent,electrical_conductivity_ds_per_m,bulk_density_g_per_cm3,rainfall_last_week_mm,avg_humidity_percent,ndvi_vegetation_index,soil_health_score,health_category,recommendations
F2647,2024-05-23,Loam,Rice,Central,Spring,31.29,12.48,6.17,58.38,20.51,110.22,3.72,0.45,1.566,18.1,58.3,0.634,0.801,Excellent,Apply potassium fertilizer
F2648,2024-08-18,Loam,Tomato,West,Summer,23.56,24.42,6.88,84.02,22.0,149.85,4.58,1.66,1.32,13.4,76.4,0.715,0.871,Excellent,Maintain current practices
F2649,2024-09-22,Sandy,Cotton,Central,Fall,12.99,17.42,5.76,52.55,29.08,202.29,2.86,0.86,1.691,8.1,67.9,0.438,0.778,Good,Add lime to increase pH; Increase irrigation
F2650,2024-02-27,Silt,Rice,Central,Winter,37.79,1.31,6.5,25.28,24.27,85.89,2.92,0.92,1.436,3.3,75.0,0.284,0.69,Good,Apply nitrogen fertilizer; Apply potassium fertilizer
F2651,2024-08-16,Silt,Tomato,North,Spring,36.68,8.83,7.32,64.35,26.23,192.86,3.58,0.15,1.292,6.3,91.3,0.594,0.83,Excellent,Maintain current practices
F2652,2024-02-01,Sandy,Barley,South,Summer,16.58,31.61,6.41,40.72,29.17,136.67,1.15,1.27,1.665,2.2,58.3,0.595,0.674,Good,Increase irrigation; Add organic compost
F2653,2025-01-23,Loam,Corn,South,Fall,28.83,14.92,6.57,45.47,40.07,167.02,3.82,0.66,1.334,14.3,43.2,0.321,0.956,Excellent,Maintain current practices
F2654,2024-03-26,Silt,Wheat,Central,Summer,19.25,26.27,6.83,45.23,30.44,273.91,3.27,0.59,1.315,6.3,93.5,0.632,0.885,Excellent,Increase irrigation
F2655,2024-08-03,Loam,Wheat,West,Spring,34.54,19.55,6.86,53.67,28.17,155.67,4.69,0.71,1.469,9.0,73.3,0.635,0.9,Excellent,Maintain current practices
F2656,2023-10-28,Peat,Corn,East,Spring,71.77,12.73,5.66,48.93,32.75,209.27,12.05,0.53,0.798,17.6,54.7,0.659,0.74,Good,Add lime to increase pH; Improve drainage
F2657,2024-03-06,Silt,Soybean,South,Fall,31.2,15.05,6.86,36.06,22.58,156.94,2.86,0.86,1.219,24.7,87.5,0.536,0.918,Excellent,Maintain current practices
F2658,2023-10-12,Sandy,Soybean,West,Summer,10.68,28.28,5.68,39.17,16.08,198.93,1.82,0.99,1.515,1.1,69.9,0.297,0.646,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F2659,2023-12-03,Peat,Barley,Central,Fall,59.48,13.12,6.1,44.6,32.78,235.24,12.25,0.39,0.846,25.7,59.0,0.493,0.783,Good,Improve drainage
F2660,2023-11-02,Sandy,Corn,South,Fall,14.96,14.68,5.9,47.46,18.19,177.89,1.5,3.94,1.684,16.4,69.6,0.694,0.582,Fair,Add lime to increase pH; Increase irrigation; Add organic compost; Reduce soil salinity
F2661,2024-12-19,Sandy,Soybean,South,Winter,17.69,8.49,6.1,46.37,33.7,149.75,1.41,1.92,1.477,19.7,52.3,0.149,0.699,Good,Increase irrigation; Add organic compost
F2662,2024-03-20,Clay,Wheat,East,Spring,41.46,15.48,7.57,48.77,25.75,126.48,4.08,1.76,1.336,18.9,95.0,0.713,0.874,Excellent,Add sulfur to decrease pH
F2663,2024-12-31,Silt,Corn,West,Spring,34.82,17.54,7.33,75.16,20.02,168.83,2.74,0.38,1.348,8.3,53.6,0.835,0.774,Good,Maintain current practices
F2664,2025-05-05,Sandy,Corn,Central,Summer,7.71,24.84,6.65,59.43,30.68,170.15,1.92,1.58,1.428,3.5,75.6,0.758,0.766,Good,Increase irrigation; Add organic compost
F2665,2025-04-18,Silt,Barley,Central,Spring,36.71,15.94,7.35,45.65,30.29,249.77,3.32,0.7,1.23,26.4,81.0,0.518,0.853,Excellent,Maintain current practices
F2666,2025-04-26,Silt,Corn,West,Summer,19.18,30.8,6.93,57.14,25.76,201.48,2.99,0.41,1.454,5.0,83.6,0.468,0.837,Excellent,Increase irrigation
F2667,2024-10-21,Peat,Potato,North,Fall,58.41,10.05,6.05,44.95,37.61,121.27,12.23,0.51,1.01,17.7,55.5,0.252,0.867,Excellent,Improve drainage
F2668,2024-08-02,Peat,Barley,West,Summer,42.41,28.8,5.27,39.67,24.35,120.38,11.65,1.0,0.789,3.5,83.0,0.273,0.723,Good,Add lime to increase pH
F2669,2025-06-22,Peat,Potato,Central,Fall,62.21,14.98,5.56,58.99,28.07,184.3,11.69,0.1,0.791,23.4,85.8,0.158,0.882,Excellent,Add lime to increase pH; Improve drainage
F2670,2024-08-15,Loam,Barley,Central,Summer,16.75,23.62,6.74,51.76,24.44,159.39,3.3,0.41,1.507,3.9,30.0,0.486,0.82,Excellent,Increase irrigation
F2671,2024-03-05,Loam,Barley,West,Spring,27.6,19.02,6.95,68.14,21.95,168.6,4.79,1.11,1.343,3.9,55.2,0.629,0.983,Excellent,Maintain current practices
F2672,2025-01-20,Silt,Wheat,East,Winter,41.09,3.87,6.79,51.38,5.59,147.7,3.7,1.04,1.274,19.3,80.2,0.356,0.804,Excellent,Apply phosphorus fertilizer
F2673,2025-07-21,Sandy,Rice,North,Winter,19.76,-0.65,5.69,45.99,29.47,195.28,1.51,1.43,1.443,5.1,62.7,0.427,0.684,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F2674,2025-06-15,Loam,Corn,West,Fall,25.11,13.22,6.88,54.43,18.73,185.09,4.28,3.46,1.339,6.4,56.1,0.084,0.786,Good,Reduce soil salinity
F2675,2024-04-25,Peat,Rice,South,Spring,69.75,17.43,5.42,29.07,28.93,157.73,11.8,1.27,0.837,9.6,71.8,0.832,0.591,Fair,Add lime to increase pH; Apply nitrogen fertilizer; Improve drainage
F2676,2024-07-24,Sandy,Barley,Central,Fall,17.26,9.77,6.35,36.3,19.0,225.97,2.16,0.47,1.613,4.6,51.0,0.328,0.716,Good,Increase irrigation
F2677,2025-05-17,Peat,Potato,North,Fall,57.16,11.61,5.23,49.15,33.64,169.76,11.63,1.04,0.75,27.9,67.9,0.11,0.763,Good,Add lime to increase pH; Improve drainage
F2678,2024-03-15,Sandy,Rice,East,Summer,11.05,24.64,5.81,45.21,26.89,141.35,1.65,0.84,1.446,5.6,45.4,0.592,0.601,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F2679,2024-07-30,Silt,Rice,South,Summer,18.67,27.12,7.2,37.4,32.26,198.72,2.96,1.6,1.351,11.9,48.2,0.823,0.785,Good,Increase irrigation
F2680,2024-06-02,Peat,Potato,Central,Winter,80.0,3.99,5.88,48.0,46.25,168.74,13.5,1.15,0.885,7.1,54.1,0.323,0.688,Good,Add lime to increase pH; Improve drainage
F2681,2024-09-14,Sandy,Barley,West,Fall,16.72,15.06,5.83,43.0,6.33,219.61,2.65,0.96,1.676,1.7,75.3,0.382,0.734,Good,Add lime to increase pH; Apply phosphorus fertilizer; Increase irrigation
F2682,2024-07-19,Sandy,Barley,East,Fall,15.44,12.35,6.22,41.43,19.5,198.08,1.24,0.78,1.462,5.2,54.3,0.152,0.737,Good,Increase irrigation; Add organic compost
F2683,2024-11-01,Silt,Barley,West,Winter,42.05,9.63,6.94,38.53,31.43,185.14,3.06,0.22,1.349,7.0,49.9,0.465,0.874,Excellent,Maintain current practices
F2684,2024-08-28,Clay,Tomato,North,Winter,47.46,2.52,7.82,70.32,20.33,181.97,2.96,2.09,1.242,3.7,30.0,0.216,0.643,Good,Add sulfur to decrease pH; Reduce soil salinity
F2685,2025-08-22,Sandy,Potato,East,Spring,16.67,14.59,6.39,69.0,42.86,248.33,2.11,0.22,1.68,12.1,42.8,0.658,0.783,Good,Increase irrigation
F2686,2024-09-17,Sandy,Soybean,East,Fall,13.65,11.93,5.78,32.38,8.97,143.17,1.22,1.22,1.834,10.4,34.5,0.437,0.628,Good,Add lime to increase pH; Apply phosphorus fertilizer; Increase irrigation; Add organic compost
F2687,2024-07-30,Clay,Cotton,West,Winter,47.45,5.24,7.37,51.4,9.32,229.65,2.97,1.26,1.303,14.4,72.7,0.21,0.793,Good,Apply phosphorus fertilizer
F2688,2024-06-07,Peat,Soybean,South,Winter,75.73,11.18,5.5,29.74,35.54,137.88,12.27,1.52,0.818,24.9,80.9,0.297,0.628,Good,Add lime to increase pH; Apply nitrogen fertilizer; Improve drainage
F2689,2024-07-30,Clay,Corn,South,Summer,27.51,29.26,6.73,63.17,26.22,178.7,4.16,0.35,1.195,4.2,76.2,0.46,0.886,Excellent,Maintain current practices
F2690,2025-08-05,Silt,Potato,North,Winter,44.31,4.47,7.04,37.51,41.12,172.15,3.12,1.57,1.154,8.3,65.1,0.32,0.709,Good,Maintain current practices
F2691,2023-10-31,Silt,Soybean,East,Winter,39.98,5.07,7.5,43.0,22.85,172.16,3.51,1.03,1.557,1.9,71.4,0.205,0.659,Good,Add sulfur to decrease pH
F2692,2025-03-04,Clay,Wheat,East,Fall,37.33,8.9,7.31,60.47,15.9,209.52,3.09,1.8,1.307,2.1,64.6,0.568,0.698,Good,Maintain current practices
F2693,2024-12-27,Loam,Potato,East,Spring,30.83,13.35,6.35,48.53,24.61,193.99,4.73,2.2,1.318,18.1,41.1,0.741,0.944,Excellent,Reduce soil salinity
F2694,2024-02-03,Sandy,Corn,East,Winter,17.03,8.92,6.17,58.47,20.87,220.69,1.04,0.63,1.527,12.9,59.6,0.258,0.751,Good,Increase irrigation; Add organic compost
F2695,2025-03-29,Sandy,Barley,Central,Summer,10.73,24.06,5.81,34.54,34.31,222.04,3.26,0.64,1.767,4.9,88.3,0.463,0.765,Good,Add lime to increase pH; Increase irrigation
F2696,2025-04-09,Clay,Potato,South,Fall,33.43,19.69,7.36,35.55,23.95,102.08,2.92,0.3,1.236,8.2,66.4,0.35,0.708,Good,Apply potassium fertilizer
F2697,2025-08-07,Peat,Barley,Central,Fall,60.22,14.87,5.45,45.96,28.21,214.49,12.14,1.51,0.736,11.9,47.4,0.247,0.801,Excellent,Add lime to increase pH; Improve drainage
F2698,2024-09-04,Clay,Rice,North,Fall,34.49,9.62,6.61,41.55,25.69,80.0,3.65,0.16,1.227,13.3,48.5,0.12,0.893,Excellent,Apply potassium fertilizer
F2699,2024-12-23,Silt,Soybean,South,Fall,26.56,13.55,7.3,31.5,25.56,206.19,2.64,0.93,1.291,9.1,57.3,0.231,0.81,Excellent,Maintain current practices
F2700,2024-03-22,Sandy,Potato,East,Fall,15.63,11.73,6.48,34.54,13.63,113.16,2.4,1.21,1.463,9.0,38.3,0.123,0.714,Good,Apply phosphorus fertilizer; Apply potassium fertilizer; Increase irrigation
F2701,2024-01-22,Loam,Barley,Central,Spring,26.56,15.44,7.19,58.2,29.06,176.75,3.45,0.58,1.434,2.2,47.3,0.832,0.876,Excellent,Maintain current practices
F2702,2025-01-11,Clay,Tomato,West,Winter,48.44,8.92,7.82,61.46,21.88,165.17,4.25,0.24,1.212,6.8,72.7,0.29,0.768,Good,Add sulfur to decrease pH
F2703,2023-09-17,Clay,Wheat,Central,Fall,31.78,13.76,7.17,43.93,18.4,165.21,2.99,1.52,1.386,9.8,71.5,0.249,0.768,Good,Maintain current practices
F2704,2025-03-05,Peat,Tomato,North,Fall,61.47,9.4,5.45,57.9,34.37,162.73,12.67,0.96,0.763,7.5,76.0,0.376,0.712,Good,Add lime to increase pH; Improve drainage
F2705,2025-06-11,Silt,Barley,Central,Fall,32.55,11.15,6.96,31.71,29.48,169.31,3.79,1.38,1.471,8.9,52.1,0.369,0.87,Excellent,Maintain current practices
F2706,2025-03-25,Clay,Corn,Central,Spring,37.37,18.01,6.85,55.61,5.0,198.95,2.68,0.54,1.384,20.2,75.5,0.361,0.792,Good,Apply phosphorus fertilizer
F2707,2025-04-10,Clay,Rice,Central,Spring,44.57,16.4,7.74,42.77,14.46,192.4,3.61,0.83,1.504,6.9,69.3,0.745,0.753,Good,Add sulfur to decrease pH; Apply phosphorus fertilizer
F2708,2024-06-10,Silt,Soybean,North,Winter,41.21,3.53,7.01,35.22,5.0,153.74,2.69,0.77,1.257,3.9,81.3,0.209,0.684,Good,Apply phosphorus fertilizer
F2709,2023-11-14,Silt,Potato,South,Fall,28.51,19.36,6.9,45.59,19.07,169.61,3.11,0.7,1.231,7.1,63.7,0.219,0.871,Excellent,Maintain current practices
F2710,2023-09-22,Sandy,Cotton,West,Winter,19.81,9.26,5.78,48.46,16.49,178.33,1.03,1.06,1.594,2.6,69.7,0.217,0.645,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F2711,2023-09-20,Silt,Barley,North,Winter,38.02,1.59,7.49,42.8,28.06,99.65,3.37,4.36,1.351,22.1,69.6,0.26,0.678,Good,Apply potassium fertilizer; Reduce soil salinity
F2712,2024-02-02,Clay,Soybean,East,Winter,38.76,6.57,7.11,33.5,27.19,163.42,3.63,1.88,1.34,14.1,67.6,0.313,0.764,Good,Maintain current practices
F2713,2025-02-27,Loam,Soybean,Central,Fall,24.14,13.3,6.47,28.47,12.14,181.36,4.63,2.02,1.349,10.3,89.7,0.496,0.799,Good,Apply nitrogen fertilizer; Apply phosphorus fertilizer; Reduce soil salinity
F2714,2025-04-13,Silt,Soybean,Central,Fall,28.14,5.1,6.57,20.18,13.43,255.15,2.35,0.32,1.258,21.4,94.4,0.002,0.836,Excellent,Apply nitrogen fertilizer; Apply phosphorus fertilizer
F2715,2024-07-12,Sandy,Soybean,South,Summer,11.7,29.76,6.53,39.23,23.84,166.2,2.34,1.48,1.489,10.5,82.4,0.364,0.792,Good,Increase irrigation
F2716,2024-01-09,Sandy,Corn,North,Spring,21.86,10.16,5.88,60.3,28.44,236.5,2.39,0.58,1.725,6.9,85.0,0.599,0.849,Excellent,Add lime to increase pH
F2717,2024-07-19,Peat,Cotton,North,Fall,63.18,11.45,6.28,54.38,27.61,234.32,12.99,0.5,0.903,7.1,50.8,0.47,0.785,Good,Improve drainage
F2718,2024-02-15,Sandy,Soybean,South,Fall,13.4,19.26,5.81,23.77,30.95,174.73,2.4,1.49,1.425,24.9,74.3,0.263,0.629,Good,Add lime to increase pH; Apply nitrogen fertilizer; Increase irrigation
F2719,2024-08-29,Silt,Barley,South,Summer,21.64,31.84,7.27,46.9,20.69,120.39,3.32,0.61,1.425,7.9,74.0,0.648,0.83,Excellent,Maintain current practices
F2720,2024-09-19,Clay,Rice,West,Spring,46.26,13.77,7.03,46.14,17.17,169.39,2.72,1.58,1.248,9.4,73.5,0.684,0.612,Good,Maintain current practices
F2721,2023-10-21,Clay,Potato,South,Winter,46.85,9.45,7.32,38.56,28.31,231.94,3.59,0.45,1.36,4.2,64.4,0.33,0.794,Good,Maintain current practices
F2722,2024-03-29,Silt,Potato,West,Summer,19.86,28.51,7.09,67.92,33.93,191.1,3.3,0.36,1.342,15.9,66.9,0.664,0.808,Excellent,Increase irrigation
F2723,2025-01-31,Silt,Corn,North,Summer,18.45,20.94,6.99,55.38,31.85,187.1,3.96,1.04,1.442,20.2,48.6,0.696,0.952,Excellent,Increase irrigation
F2724,2024-01-02,Peat,Corn,South,Summer,44.84,31.14,5.58,62.93,24.08,157.38,11.34,0.86,0.911,19.2,40.2,0.661,0.784,Good,Add lime to increase pH
F2725,2024-03-14,Silt,Cotton,East,Winter,39.13,4.07,7.01,51.12,40.05,202.62,2.9,0.77,1.306,15.2,55.7,0.211,0.807,Excellent,Maintain current practices
F2726,2025-01-02,Sandy,Corn,Central,Fall,18.38,12.29,5.92,55.23,26.74,150.11,1.11,2.03,1.699,4.6,95.0,0.132,0.684,Good,Add lime to increase pH; Increase irrigation; Add organic compost; Reduce soil salinity
F2727,2023-09-08,Loam,Corn,West,Spring,25.6,17.08,6.71,71.39,21.14,227.99,3.83,1.38,1.396,2.4,84.8,0.617,0.931,Excellent,Maintain current practices
F2728,2024-08-29,Silt,Tomato,West,Spring,35.92,15.99,7.05,76.95,9.76,200.89,2.53,0.28,1.404,5.7,82.6,0.537,0.81,Excellent,Apply phosphorus fertilizer
F2729,2025-06-29,Loam,Barley,North,Winter,32.28,2.99,7.1,44.76,32.18,169.21,5.85,1.24,1.337,9.0,84.6,0.505,0.922,Excellent,Maintain current practices
F2730,2024-12-26,Loam,Soybean,North,Winter,37.78,1.83,7.08,47.12,25.79,198.27,4.71,0.62,1.319,12.8,39.0,0.224,0.908,Excellent,Maintain current practices
F2731,2024-01-23,Clay,Barley,East,Spring,43.53,11.86,7.41,53.67,38.24,171.24,4.19,0.8,1.254,25.2,72.4,0.606,0.833,Excellent,Maintain current practices
F2732,2024-01-10,Sandy,Rice,Central,Spring,19.75,17.21,6.16,57.88,22.99,178.06,1.3,2.88,1.581,3.2,46.9,0.778,0.648,Good,Increase irrigation; Add organic compost; Reduce soil salinity
F2733,2023-10-10,Peat,Rice,South,Winter,80.0,8.92,5.72,40.34,15.99,123.36,11.63,1.65,0.689,3.9,53.0,0.18,0.594,Fair,Add lime to increase pH; Improve drainage
F2734,2025-05-25,Clay,Soybean,East,Fall,39.4,14.15,7.09,28.36,12.53,164.86,3.05,0.81,1.3,5.3,54.2,0.515,0.767,Good,Apply nitrogen fertilizer; Apply phosphorus fertilizer
F2735,2024-02-26,Silt,Rice,West,Summer,22.59,29.02,7.28,59.4,29.71,188.21,2.7,0.41,1.331,19.0,44.6,0.286,0.933,Excellent,Maintain current practices
F2736,2023-12-22,Peat,Rice,South,Fall,57.04,15.63,5.87,30.33,29.25,252.88,13.06,0.58,0.799,8.3,64.5,0.495,0.693,Good,Add lime to increase pH; Improve drainage
F2737,2024-07-10,Sandy,Wheat,West,Summer,12.44,26.61,6.41,64.52,21.74,175.57,2.25,1.64,1.708,16.1,84.2,0.58,0.72,Good,Increase irrigation
F2738,2023-09-30,Silt,Cotton,East,Fall,34.38,15.06,6.96,44.18,35.58,219.09,3.13,0.37,1.258,5.1,72.1,0.226,0.851,Excellent,Maintain current practices
F2739,2023-10-06,Clay,Cotton,North,Winter,43.47,3.42,6.92,38.22,17.4,237.61,3.21,1.19,1.269,23.9,60.7,0.591,0.86,Excellent,Maintain current practices
F2740,2025-05-05,Sandy,Tomato,North,Winter,17.94,2.35,6.44,66.37,34.31,230.0,2.45,0.35,1.672,8.0,66.6,0.212,0.75,Good,Increase irrigation
F2741,2023-09-16,Peat,Rice,South,Spring,67.44,23.66,5.87,50.75,5.0,147.23,12.25,1.51,0.769,8.2,74.2,0.589,0.633,Good,Add lime to increase pH; Apply phosphorus fertilizer; Improve drainage
F2742,2023-11-07,Loam,Soybean,North,Winter,34.77,2.83,6.45,38.1,26.49,218.54,4.16,0.35,1.507,7.5,44.4,0.359,0.802,Excellent,Maintain current practices
F2743,2025-03-03,Clay,Potato,West,Winter,45.71,5.52,6.92,39.66,23.29,103.98,2.78,0.9,1.125,1.2,44.0,0.349,0.702,Good,Apply potassium fertilizer
F2744,2024-07-15,Silt,Rice,Central,Spring,33.65,8.73,7.46,52.44,30.94,201.29,2.9,0.56,1.544,7.9,53.3,0.376,0.79,Good,Maintain current practices
F2745,2024-07-27,Silt,Potato,East,Summer,20.52,27.78,6.85,45.94,25.1,228.87,3.0,0.97,1.347,1.1,63.6,0.797,0.927,Excellent,Maintain current practices
F2746,2025-01-02,Peat,Cotton,Central,Spring,80.0,17.57,5.36,67.06,40.29,201.35,11.83,0.9,0.694,14.3,63.4,0.507,0.725,Good,Add lime to increase pH; Improve drainage
F2747,2025-02-09,Silt,Soybean,South,Summer,20.46,31.19,7.03,38.92,16.93,164.0,3.09,1.27,1.282,9.2,42.2,0.73,0.711,Good,Maintain current practices
F2748,2023-12-07,Sandy,Rice,South,Spring,20.95,21.0,5.44,53.9,32.96,230.32,1.42,0.95,1.669,6.2,41.4,0.482,0.654,Good,Add lime to increase pH; Add organic compost
F2749,2024-05-13,Silt,Barley,Central,Spring,40.09,16.9,6.99,48.81,10.85,176.62,2.4,0.94,1.417,11.1,68.3,0.521,0.759,Good,Apply phosphorus fertilizer
F2750,2024-08-02,Sandy,Barley,South,Fall,17.87,17.53,6.0,51.25,29.12,131.88,2.12,1.61,1.476,6.4,64.0,0.285,0.756,Good,Add lime to increase pH; Increase irrigation
F2751,2024-11-06,Silt,Barley,South,Fall,27.33,18.11,6.13,43.44,21.75,263.94,2.05,0.82,1.308,1.4,39.5,0.645,0.747,Good,Maintain current practices
F2752,2024-09-29,Loam,Rice,Central,Spring,29.37,14.91,6.46,56.44,30.12,216.72,3.59,1.8,1.502,2.1,56.5,0.573,0.845,Excellent,Maintain current practices
F2753,2024-01-25,Clay,Soybean,South,Spring,42.26,22.04,6.71,38.45,18.43,148.84,3.09,0.88,1.312,34.2,80.3,0.745,0.863,Excellent,Maintain current practices
F2754,2024-07-27,Clay,Soybean,South,Winter,47.18,8.31,7.29,37.01,31.52,145.06,4.13,0.84,1.384,3.3,71.7,0.594,0.69,Good,Maintain current practices
F2755,2024-03-11,Clay,Potato,West,Fall,36.62,14.09,7.15,29.09,29.64,175.0,3.08,0.86,1.361,8.0,56.8,0.339,0.802,Excellent,Apply nitrogen fertilizer
F2756,2024-12-08,Peat,Tomato,West,Summer,45.14,26.79,5.74,69.49,40.74,162.53,11.66,0.77,0.727,7.9,40.5,0.399,0.83,Excellent,Add lime to increase pH
F2757,2023-12-30,Peat,Barley,Central,Winter,71.43,6.1,5.7,28.94,26.52,200.64,12.47,0.2,0.647,4.2,74.5,0.125,0.679,Good,Add lime to increase pH; Apply nitrogen fertilizer; Improve drainage
F2758,2024-05-19,Loam,Cotton,East,Summer,20.18,22.16,6.65,50.99,18.81,227.43,4.9,1.01,1.453,4.5,73.5,0.456,0.887,Excellent,Maintain current practices
F2759,2025-07-11,Loam,Potato,Central,Winter,29.32,2.45,6.59,57.17,37.46,178.7,4.49,0.52,1.397,10.1,60.4,0.321,0.934,Excellent,Maintain current practices
F2760,2023-11-04,Clay,Cotton,Central,Fall,34.16,10.85,7.3,39.09,31.42,156.55,4.53,0.65,1.252,7.6,46.2,0.448,0.894,Excellent,Maintain current practices
F2761,2023-12-06,Loam,Tomato,North,Summer,17.59,22.75,7.16,77.25,27.24,196.91,3.62,3.84,1.338,19.5,61.0,0.611,0.722,Good,Increase irrigation; Reduce soil salinity
F2762,2025-03-17,Sandy,Potato,North,Spring,15.51,11.32,6.23,67.65,26.37,157.3,1.62,0.9,1.622,12.2,73.7,0.541,0.629,Good,Increase irrigation; Add organic compost
F2763,2024-12-07,Loam,Rice,East,Fall,22.35,15.14,6.29,50.54,11.17,149.07,4.01,2.59,1.434,8.6,51.0,0.378,0.734,Good,Apply phosphorus fertilizer; Reduce soil salinity
F2764,2024-10-12,Silt,Corn,Central,Summer,20.31,24.28,7.22,72.09,17.88,154.91,2.64,0.96,1.441,1.4,66.4,0.493,0.773,Good,Maintain current practices
F2765,2023-09-18,Peat,Soybean,South,Summer,41.75,31.75,5.32,34.27,22.51,219.08,12.31,0.89,0.685,14.6,76.7,0.57,0.745,Good,Add lime to increase pH
F2766,2025-03-30,Sandy,Cotton,Central,Summer,8.45,24.66,5.81,61.36,23.62,188.82,2.08,0.66,1.526,9.5,48.6,0.612,0.674,Good,Add lime to increase pH; Increase irrigation
F2767,2025-03-06,Peat,Wheat,Central,Fall,63.52,9.42,5.52,37.29,30.25,90.95,12.4,1.43,0.828,4.7,77.3,0.149,0.599,Fair,Add lime to increase pH; Apply potassium fertilizer; Improve drainage
F2768,2023-12-12,Sandy,Rice,East,Summer,13.79,28.88,6.15,52.55,22.34,187.2,1.98,0.72,1.735,4.0,82.6,0.783,0.729,Good,Increase irrigation; Add organic compost
F2769,2024-03-26,Sandy,Soybean,South,Winter,20.01,10.36,5.89,23.74,37.58,222.73,2.42,0.32,1.789,14.4,77.0,0.173,0.751,Good,Add lime to increase pH; Apply nitrogen fertilizer
F2770,2024-10-04,Loam,Wheat,West,Fall,21.94,12.81,6.89,46.46,28.7,108.32,4.12,1.24,1.475,11.4,60.4,0.364,0.846,Excellent,Apply potassium fertilizer
F2771,2024-07-26,Peat,Tomato,West,Winter,75.69,9.24,5.67,76.82,29.21,204.4,11.27,1.05,0.773,1.9,79.2,0.403,0.8,Good,Add lime to increase pH; Improve drainage
F2772,2024-05-15,Sandy,Barley,North,Spring,20.12,13.2,6.26,57.77,36.63,147.22,1.6,2.53,1.404,15.0,53.3,0.671,0.68,Good,Add organic compost; Reduce soil salinity
F2773,2023-10-31,Peat,Barley,South,Spring,70.1,20.56,5.85,51.51,23.92,152.19,12.19,1.06,0.807,1.0,69.5,0.434,0.743,Good,Add lime to increase pH; Improve drainage
F2774,2024-02-12,Silt,Rice,South,Winter,40.39,9.35,6.78,54.78,28.06,143.29,3.43,0.99,1.356,6.5,65.2,0.029,0.912,Excellent,Maintain current practices
F2775,2024-10-05,Sandy,Tomato,South,Winter,19.11,9.15,5.6,61.55,27.54,237.63,1.99,0.65,1.645,11.4,78.4,0.393,0.733,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F2776,2023-11-12,Peat,Soybean,South,Fall,58.26,14.93,5.14,38.15,28.99,223.77,12.28,1.71,0.787,3.4,77.0,0.291,0.597,Fair,Add lime to increase pH; Improve drainage
F2777,2024-01-05,Sandy,Barley,South,Winter,19.59,12.45,6.02,47.77,27.19,157.18,1.71,1.85,1.621,20.9,56.3,0.273,0.619,Good,Increase irrigation; Add organic compost
F2778,2024-01-24,Peat,Rice,South,Winter,80.0,9.81,5.52,33.34,22.78,184.9,11.69,0.7,0.939,15.9,51.5,0.273,0.573,Fair,Add lime to increase pH; Improve drainage
F2779,2025-02-15,Loam,Cotton,North,Spring,29.35,12.7,7.63,43.12,15.41,232.21,3.45,0.84,1.395,8.1,80.9,0.799,0.82,Excellent,Add sulfur to decrease pH
F2780,2024-04-25,Loam,Corn,Central,Winter,31.79,5.52,7.04,63.01,27.96,241.11,3.89,1.81,1.47,7.0,58.1,0.277,0.803,Excellent,Maintain current practices
F2781,2024-02-05,Silt,Barley,North,Winter,36.93,1.52,6.83,35.15,33.49,175.84,4.08,0.99,1.387,15.1,84.4,0.287,0.892,Excellent,Maintain current practices
F2782,2024-09-25,Clay,Cotton,East,Spring,42.77,14.8,7.19,52.01,24.91,206.13,3.65,0.96,1.373,17.6,62.2,0.434,0.845,Excellent,Maintain current practices
F2783,2025-04-22,Loam,Corn,West,Winter,38.04,5.04,6.65,77.24,18.42,231.46,4.09,0.87,1.448,0.7,58.9,0.021,0.925,Excellent,Maintain current practices
F2784,2025-02-17,Sandy,Potato,East,Summer,5.0,29.3,6.19,46.71,35.7,149.98,1.45,0.13,1.514,9.2,68.0,0.775,0.619,Good,Increase irrigation; Add organic compost
F2785,2024-05-05,Clay,Corn,Central,Fall,35.81,8.32,7.28,72.3,10.76,139.41,3.86,1.51,1.429,5.1,52.8,0.551,0.809,Excellent,Apply phosphorus fertilizer
F2786,2025-06-15,Silt,Tomato,West,Spring,39.81,17.74,7.2,77.68,34.16,178.69,2.55,0.78,1.283,5.0,62.2,0.693,0.833,Excellent,Maintain current practices
F2787,2025-06-17,Clay,Barley,East,Fall,38.22,13.24,7.76,25.24,17.02,151.97,2.81,0.91,1.182,8.7,78.6,0.224,0.707,Good,Add sulfur to decrease pH; Apply nitrogen fertilizer
F2788,2024-08-31,Peat,Cotton,West,Fall,54.52,14.28,5.53,42.78,23.39,152.3,11.53,1.35,0.903,9.4,67.3,0.201,0.7,Good,Add lime to increase pH; Improve drainage
F2789,2024-05-06,Clay,Wheat,North,Winter,44.84,0.26,7.52,43.38,31.12,124.0,3.16,1.52,1.421,15.7,69.5,0.349,0.696,Good,Add sulfur to decrease pH
